Accession,Species,Genus,Family,Length,Host,GenBank_Title
NC_021071,Cyanophage P-RSM1,,Myoviridae,177211,,Cyanophage P-RSM1 genomic sequence
NC_021072,Cyanophage Syn30,,Myoviridae,178807,Synechococcus sp. WH 7803,Cyanophage Syn30 genomic sequence
NC_021073,Vibrio phage henriette 12B8,,Myoviridae,107218,Vibrio splendidus,"Vibrio phage henriette 12B8, complete genome"
NC_021061,Mycobacterium virus Butters,Buttersvirus,Siphoviridae,41491,Mycolicibacterium smegmatis MC2 155,"Mycobacterium phage Butters, complete genome"
NC_021062,Pseudomonas phage Phi-S1,Teseptimavirus,Podoviridae,40192,Pseudomonas fluorescens,"Pseudomonas phage Phi-S1, complete genome"
NC_021063,Mycobacterium virus Ff47,Mapvirus,Siphoviridae,47724,Mycobacterium avium,"Mycobacterium phage vB_MapS_FF47, complete genome"
NC_020870,Leuconostoc virus LN04,Limdunavirus,Siphoviridae,25865,Leuconostoc pseudomesenteroides,"Leuconostoc phage phiLN04, complete genome"
NC_020871,Listeria virus AG20,Pecentumvirus,Herelleviridae,133057,Listeria monocytogenes,"Listeria phage vB_LmoM_AG20, complete genome"
NC_020873,Bacillus virus Bc431,Caeruleovirus,Herelleviridae,158621,Bacillus cereus,"Bacillus cereus bacteriophage vB_BceM_Bc431v3, complete genome"
NC_020876,Mycobacterium phage First,Fromanvirus,Siphoviridae,53028,Mycolicibacterium smegmatis,"Mycobacterium phage First, complete genome"
NC_020877,Staphylococcus virus Remus,Silviavirus,Herelleviridae,131332,Staphylococcus aureus,"Staphylococcus phage vB_SauM_Romulus, complete genome"
NC_020879,Aeromonas virus Aes12,Tulanevirus,Myoviridae,161978,Aeromonas sp.,"Aeromonas phage Aes012, complete genome"
NC_020880,Leuconostoc virus P793,Limdunavirus,Siphoviridae,26769,Leuconostoc pseudomesenteroides,"Leuconostoc phage P793, complete genome"
NC_020883,Bacillus phage PM1,Saundersvirus,Siphoviridae,50861,Bacillus subtilis subsp. natto,"Bacillus phage PM1 DNA, complete genome"
NC_020835,Prochlorococcus phage P-SSP10,,Podoviridae,47325,Prochlorococcus marinus,Prochlorococcus phage P-SSP10 genomic sequence
NC_020837,Synechococcus phage S-CAM1,,Myoviridae,198013,Synechococcus sp. WH 7803,Synechococcus phage S-CAM1 genomic sequence
NC_020838,Synechococcus phage S-RIP2,,Podoviridae,45728,Synechococcus sp. WH 7803,Synechococcus phage S-RIP2 genomic sequence
NC_020839,Rhodobacter phage RC1,,Siphoviridae,39573,Rhodobacter,Rhodobacter phage RC1 genomic sequence
NC_020840,Tetraselmis viridis virus S20,,Siphoviridae,38987,,Tetraselmis viridis virus S20 genomic sequence
NC_020841,Psychrobacter phage pOW20-A,,Myoviridae,40803,Psychrobacter sp. OW20,Psychrobacter phage pOW20-A genomic sequence
NC_020842,Cellulophaga virus ST,Cbastvirus,Siphoviridae,79114,Cellulophaga sp. MM#3,Cellulophaga phage phiST genomic sequence
NC_020843,Vibrio phage 11895-B1,,Myoviridae,126434,Vibrio,Vibrio phage 11895-B1 genomic sequence
NC_020844,Salicola phage CGphi29,,Siphoviridae,40695,Salicola,Salicola phage CGphi29 genomic sequence
NC_020845,Prochlorococcus phage MED4-213,,Myoviridae,180977,Prochlorococcus,"Cyanophage MED4-213, complete genome"
NC_020846,Vibrio phage pYD21-A,,Siphoviridae,46917,Vibrio sp. YD21,Vibrio phage pYD21-A genomic sequence
NC_020847,Prochlorococcus phage MED4-184,,Siphoviridae,38327,Prochlorococcus,Cyanophage MED4-184 genomic sequence
NC_020848,Vibrio phage VBP47,,Podoviridae,76705,Vibrio parahaemolyticus,Vibrio phage VBP47 genomic sequence
NC_020849,Pseudoalteromonas phage pYD6-A,,Podoviridae,76802,Pseudoalteromonas sp. YD6,Pseudoalteromonas phage pYD6-A genomic sequence
NC_020850,Vibrio phage VBM1,,Myoviridae,38374,Vibrio parahaemolyticus,Vibrio phage VBM1 genomic sequence
NC_020851,Synechococcus phage S-SKS1,,Myoviridae,208007,Synechococcus sp. WH 7803,Synechococcus phage S-SKS1 genomic sequence
NC_020853,Loktanella phage pCB2051-A,,Siphoviridae,56958,Loktanella,Loktanella phage pCB2051-A genomic sequence
NC_020854,Cyanophage KBS-S-2A,,Siphoviridae,40658,Synechococcus sp. WH 7803,Cyanophage KBS-S-2A genomic sequence
NC_020855,Cyanophage P-RSM6,,Myoviridae,192497,,Cyanophage P-RSM6 genomic sequence
NC_020856,Sulfitobacter phage pCB2047-C,,Podoviridae,40931,Sulfitobacter sp. CB2047,"Sulfitobacter phage pCB2047-C, complete genome"
NC_020857,Cyanophage MED4-117,,Siphoviridae,38834,,Cyanophage MED4-117 genomic sequence
NC_020858,Sulfitobacter phage pCB2047-A,,Podoviridae,40929,Sulfitobacter sp. CB2047,"Sulfitobacter phage pCB2047-A, complete genome"
NC_020859,Synechococcus phage S-RIM2 R1_1999,,Myoviridae,175430,Synechococcus sp. WH 7803,"Synechococcus phage S-RIM2 R1_1999, complete genome"
NC_020860,Cellulophaga phage phiSM,,Myoviridae,44557,Cellulophaga sp. MM#3,Cellulophaga phage phiSM genomic sequence
NC_020862,Sulfitobacter phage phiCB2047-B,Baltimorevirus,Podoviridae,74485,Sulfitobacter sp. CB2047,Sulfitobacter phage phiCB2047-B genomic sequence
NC_020863,Vibrio phage PWH3a-P1,,Myoviridae,129155,Vibrio natriegens,Vibrio phage PWH3a-P1 genomic sequence
NC_020865,Cyanophage KBS-P-1A,,Podoviridae,45730,Synechococcus sp. WH 7803,Cyanophage KBS-P-1A genomic sequence
NC_020866,Rhodovulum phage RS1,,Siphoviridae,40231,Rhodovulum,Rhodovulum phage RS1 genomic sequence
NC_020867,Synechococcus phage S-RIP1,,Podoviridae,44892,Synechococcus sp. WH 8101,Synechococcus phage S-RIP1 genomic sequence
NC_020868,Vibrio phage VBP32,,Podoviridae,76718,Vibrio parahaemolyticus,Vibrio phage VBP32 genomic sequence
NC_020872,Cyanophage SS120-1,,Podoviridae,46997,Prochlorococcus marinus subsp. marinus str. CCMP1375,Cyanophage SS120-1 genomic sequence
NC_020874,Prochlorococcus phage P-SSP3,,Podoviridae,46198,Prochlorococcus marinus,Prochlorococcus phage P-SSP3 genomic sequence
NC_020875,Synechococcus phage S-SSM4,,Myoviridae,182801,Synechococcus sp. WH 8018,Cyanophage S-SSM4 genomic sequence
NC_020878,Prochlorococcus phage P-GSP1,,Podoviridae,44945,Prochlorococcus marinus subsp. pastoris str. CCMP1986,Prochlorococcus phage P-GSP1 genomic sequence
NC_020489,Rhodobacter phage RcapNL,,Siphoviridae,40489,Rhodobacter capsulatus SB 1003,"Rhodobacter phage RcapNL, complete genome"
NC_020490,Staphylococcus phage StB12,Phietavirus,Siphoviridae,44714,Staphylococcus hominis,"Staphylococcus phage StB12, complete genome"
NC_020477,Bacillus virus Eoghan,Andromedavirus,Siphoviridae,49458,Bacillus pumilus BL8,"Bacillus phage Eoghan, complete genome"
NC_020478,Bacillus virus Andromeda,Andromedavirus,Siphoviridae,49259,Bacillus pumilus BL8,"Bacillus phage Andromeda, complete genome"
NC_020479,Bacillus virus Curly,Andromedavirus,Siphoviridae,49425,Bacillus pumilus BL8,"Bacillus phage Curly, complete genome"
NC_020480,Bacillus virus Finn,Andromedavirus,Siphoviridae,50161,Bacillus pumilus BL8,"Bacillus phage Finn, complete genome"
NC_020481,Pelagibacter phage HTVC010P,,Podoviridae,34892,Candidatus Pelagibacter ubique HTCC1062,"Pelagibacter phage HTVC010P, complete genome"
NC_020482,Pelagibacter phage HTVC011P,,Podoviridae,39921,Candidatus Pelagibacter ubique HTCC1062,"Pelagibacter phage HTVC011P, complete genome"
NC_020483,Pelagibacter phage HTVC019P,,Podoviridae,42084,Candidatus Pelagibacter ubique HTCC1062,"Pelagibacter phage HTVC019P, complete genome"
NC_020484,Pelagibacter phage HTVC008M,,Myoviridae,147284,Candidatus Pelagibacter ubique HTCC1062,"Pelagibacter phage HTVC008M, complete genome"
NC_020486,Synechococcus phage S-RIM8 A.HR1,,Myoviridae,171211,Synechococcus sp. WH 7803,"Synechococcus phage S-RIM8 A.HR1, complete genome"
NC_020488,Vibrio phage VvAW1,,Podoviridae,38682,Vibrio vulnificus,"Vibrio phage VvAW1, complete genome"
NC_020414,Enterobacteria phage UAB_Phi78,Zindervirus,Podoviridae,43931,Salmonella enterica subsp. enterica serovar Typhimurium,"Enterobacteria phage UAB_Phi78, complete genome"
NC_020416,Salmonella virus S16,Gelderlandvirus,Myoviridae,160221,Salmonella enterica,"Salmonella phage S16, complete genome"
NC_019782,Lactobacillus phage phiAQ113,,Myoviridae,36566,Lactobacillus,"Lactobacillus phage AQ113, complete genome"
NC_019925,Dickeya virus Limestone,Limestonevirus,Ackermannviridae,152427,Dickeya solani,Dickeya phage vB_DsoM_LIMEstone1 complete genome
NC_020078,Cronobacter phage vB_CskP_GAP227,,Podoviridae,41796,Cronobacter sakazakii,"Cronobacter sakazakii phage vB_CskP_GAP227, complete genome"
NC_020079,Escherichia phage phAPEC8,,Myoviridae,147737,Escherichia coli,"Escherichia phage phAPEC8, complete genome"
NC_020080,Klebsiella virus KP27,Slopekvirus,Myoviridae,174413,Klebsiella pneumoniae,"Klebsiella phage KP27, complete genome"
NC_020081,Bacillus virus Agate,Agatevirus,Herelleviridae,149844,Bacillus pumilus,"Bacillus phage phiAGATE, complete genome"
NC_020082,Edwardsiella virus MSW3,Yokohamavirus,Myoviridae,42746,Edwardsiella,"Edwardsiella phage MSW-3 DNA, complete genome"
NC_020198,Pseudomonas phage JBD30,Casadabanvirus,Siphoviridae,36947,Pseudomonas,"Pseudomonas phage JBD30, complete genome"
NC_020199,Staphylococcus phage phi7401PVL,Triavirus,Siphoviridae,47252,Staphylococcus,"Staphylococcus phage phi7401PVL DNA, complete genome"
NC_020200,Pseudomonas phage JBD88a,Casadabanvirus,Siphoviridae,36429,Pseudomonas,"Pseudomonas phage JBD88a, complete genome"
NC_020201,Pectobacterium virus phiTE,Certrevirus,Myoviridae,142349,Pectobacterium atrosepticum SCRI1043,"Pectobacterium phage phiTE, complete genome"
NC_020202,Pseudomonas phage JBD5,Casadabanvirus,Siphoviridae,37740,Pseudomonas,"Pseudomonas phage JBD5, complete genome"
NC_020203,Pseudomonas phage JBD24,Casadabanvirus,Siphoviridae,37095,Pseudomonas,"Pseudomonas phage JBD24, complete genome"
NC_020204,Klebsiella virus JD001,Jedunavirus,Myoviridae,48814,Klebsiella pneumoniae,"Klebsiella phage JD001, complete genome"
NC_020205,Xanthomonas citri phage CP2,,Podoviridae,42963,Xanthomonas citri,"Xanthomonas citri phage CP2 DNA, complete genome"
NC_020197,Streptococcus phage TP-J34,Brussowvirus,Siphoviridae,45606,Streptococcus thermophilus,Streptococcus phage TP-J34 complete genome
NC_020159,Halovirus HSTV-2,,Myoviridae,68527,,"Halovirus HSTV-2, complete genome"
NC_020083,Serratia virus MAM1,,Ackermannviridae,157834,Serratia sp.,"Serratia phage phiMAM1, complete genome"
NC_019519,Agrobacterium phage 7-7-1,,Myoviridae,69391,Agrobacterium sp. H13-3,"Agrobacterium phage 7-7-1, complete genome"
NC_019521,Sphingomonas phage PAU,,Myoviridae,219372,Sphingomonas paucimobilis,"Sphingomonas phage PAU, complete genome"
NC_019704,Enterobacteria phage mEp237,Ravinvirus,Siphoviridae,44375,Escherichia coli,"Enterobacteria phage mEp237, complete genome"
NC_019909,Yersinia virus R1RT,Tegunavirus,Myoviridae,168809,Yersinia enterocolitica,Yersinia phage phiR1-RT complete genome
NC_019910,Salmonella virus SKML39,Agtrevirus,Ackermannviridae,159624,Salmonella,"Salmonella phage SKML-39, complete genome"
NC_019911,Yersinia phage phi80-18,,Podoviridae,42406,Yersinia,Yersinia phage phi80-18 complete genome
NC_019912,Bacillus virus BMBtp2,Lwoffvirus,Siphoviridae,36932,Bacillus thuringiensis serovar tenebrionis,"Bacillus phage vB_BtS_BMBtp2, complete genome"
NC_019913,Pseudomonas virus PaP1,Pakpunavirus,Myoviridae,91715,Pseudomonas aeruginosa PA1,"Pseudomonas phage PaP1, complete genome"
NC_019914,Staphylococcus phage StB27,Phietavirus,Siphoviridae,40071,Staphylococcus hominis,"Staphylococcus phage StB27, complete genome"
NC_019915,Staphylococcus phage StB20,,Siphoviridae,40917,Staphylococcus capitis,"Staphylococcus phage StB20, complete genome"
NC_019916,Lactobacillus virus ATCC8014,Coetzeevirus,Siphoviridae,38002,Lactobacillus plantarum,"Lactobacillus phage ATCC 8014-B1, complete genome"
NC_019917,Burkholderia virus Bcepmigl,Lessievirus,Podoviridae,62952,Burkholderia cenocepacia,"Burkholderia phage BcepMigl, complete genome"
NC_019918,Pseudomonas virus CAb1,Pakpunavirus,Myoviridae,92777,Pseudomonas aeruginosa,Pseudomonas phage vB_PaeM_C2-10_Ab1 complete genome
NC_019919,Yersinia phage phiR201,Tequintavirus,Siphoviridae,122696,Yersinia enterocolitica,Yersinia phage phiR201 complete genome
NC_019920,Enterobacteria phage C-1 INW-2012,Levivirus,Leviviridae,3523,Enterobacteriaceae,"Enterobacteria phage C-1 INW-2012, complete sequence"
NC_019921,Staphylococcus phage phi5967PVL,Biseptimavirus,Siphoviridae,42461,Staphylococcus,"Staphylococcus phage phi5967PVL DNA, complete genome"
NC_019922,Enterobacteria phage Hgal1,Levivirus,Leviviridae,3562,Enterobacteriaceae,"Enterobacteria phage Hgal1, complete sequence"
NC_019923,Pseudomonas phage AF,,Podoviridae,42689,Pseudomonas,"Pseudomonas phage AF, complete genome"
NC_019924,Clostridium phage phi8074-B1,,Siphoviridae,47595,Clostridium sporogenes,"Clostridium phage phi8074-B1, complete genome"
NC_019926,Erwinia phage phiEa100,Zindervirus,Podoviridae,45554,Erwinia,Erwinia amylovora phage phiEa100 complete genome
NC_019927,Cronobacter phage ENT47670,,Siphoviridae,47611,Cronobacter sakazakii,"Cronobacter phage ENT47670, complete genome"
NC_019928,Helicobacter virus KHP30,Schmidvirus,Podoviridae,26215,Helicobacter pylori,"Helicobacter phage KHP30 DNA, complete genome"
NC_019929,Erwinia virus EaH2,Erskinevirus,Myoviridae,243050,Erwinia amylovora,"Erwinia phage phiEaH2, complete genome"
NC_019930,Tetrasphaera virus TJE1,Tijeunavirus,Myoviridae,49219,Tetrasphaera jenkinsii,"Tetrasphaera phage TJE1, complete genome"
NC_019931,Helicobacter virus KHP40,Schmidvirus,Podoviridae,26449,Helicobacter pylori,"Helicobacter phage KHP40 DNA, complete genome"
NC_019932,Erwinia phage ENT90,Peduovirus,Myoviridae,29564,Erwinia amylovora,"Erwinia phage ENT90, complete genome"
NC_019933,Xanthomonas virus CP1,Klementvirus,Siphoviridae,43870,Xanthomonas citri,"Xanthomonas phage CP1 DNA, complete genome"
NC_019934,Cronobacter phage ENT39118,,Siphoviridae,39012,Cronobacter sakazakii,"Cronobacter phage ENT39118, complete genome"
NC_019935,Pseudomonas virus KPP12,Pbunavirus,Myoviridae,64144,Pseudomonas aeruginosa,"Pseudomonas phage KPP12 DNA, complete genome"
NC_019813,Pseudomonas phage vB_PaeP_p2-10_Or1,Bruynoghevirus,Podoviridae,44030,Pseudomonas aeruginosa,"Pseudomonas phage vB_PaeP_p2-10_Or1, complete genome"
NC_019705,Escherichia virus mEpX2,Hendrixvirus,Siphoviridae,38759,Escherichia coli,"Enterobacteria phage mEpX2, complete genome"
NC_019706,Enterobacteria phage mEp043 c-1,,Siphoviridae,42780,Escherichia coli,"Enterobacteria phage mEp043 c-1, complete genome"
NC_019707,Enterobacteria phage M,Levivirus,Leviviridae,3405,Escherichia coli J53,"Enterobacteria phage M, complete genome"
NC_019708,Enterobacteria phage mEp235,Hendrixvirus,Siphoviridae,37595,Escherichia coli,"Enterobacteria phage mEp235, complete genome"
NC_019709,Escherichia virus mEpX1,Hendrixvirus,Siphoviridae,41567,Escherichia coli,"Enterobacteria phage mEpX1, complete genome"
NC_019710,Enterobacteria phage HK140,Hendrixvirus,Siphoviridae,40710,Escherichia coli,"Enterobacteria phage HK140, complete genome"
NC_019711,Escherichia virus HK629,Lambdavirus,Siphoviridae,47288,Escherichia coli,"Enterobacteria phage HK629, complete genome"
NC_019713,Vibrio virus MAR10,Mardecavirus,Siphoviridae,78751,Vibrio parahaemolyticus,"Vibrio phage vB_VpaS_MAR10, complete genome"
NC_019714,Escherichia virus HK446,Hendrixvirus,Siphoviridae,39026,Escherichia coli,"Enterobacteria phage HK446, complete genome"
NC_019715,Escherichia virus mEp234,Hendrixvirus,Siphoviridae,39578,Escherichia coli,"Enterobacterial phage mEp234, complete genome"
NC_019716,Enterobacteria phage mEp460,,Siphoviridae,44510,Escherichia coli,"Enterobacteria phage mEp460, complete genome"
NC_019717,Enterobacteria phage HK225,Ravinvirus,Siphoviridae,45366,Escherichia coli,"Enterobacteria phage HK225, complete genome"
NC_019718,Escherichia virus Rogue1,Rogunavirus,Siphoviridae,45805,Escherichia coli,"Enterobacteria phage vB_EcoS_Rogue1, complete genome"
NC_019719,Escherichia virus HK633,Hendrixvirus,Siphoviridae,41528,Escherichia coli,"Enterobacteria phage HK633, complete genome"
NC_019720,Enterobacterial phage mEp213,,Siphoviridae,44120,Escherichia coli,"Enterobacterial phage mEp213, complete genome"
NC_019721,Enterobacterial phage mEp390,Hendrixvirus,Siphoviridae,40029,Escherichia coli,"Enterobacterial phage mEp390, complete genome"
NC_019722,Vibrio virus MAR,Vhmlvirus,Myoviridae,41351,Vibrio parahaemolyticus,"Vibrio phage vB_VpaM_MAR, complete genome"
NC_019723,Escherichia virus HK630,Lambdavirus,Siphoviridae,47090,Escherichia coli,"Enterobacteria phage HK630, complete genome"
NC_019724,Escherichia virus HK578,Dhillonvirus,Siphoviridae,43741,Escherichia coli,"Enterobacteria phage HK578, complete genome"
NC_019725,Escherichia virus ADB2,Tunavirus,Siphoviridae,50552,Escherichia,"Escherichia phage ADB-2, complete genome"
NC_019726,Staphylococcus virus JD7,Kayvirus,Herelleviridae,141836,Staphylococcus aureus,"Staphylococcus phage JD007, complete genome"
NC_019767,Escherichia virus HK544,Hendrixvirus,Siphoviridae,40155,Escherichia coli,"Enterobacteria phage HK544, complete genome"
NC_019768,Escherichia virus HK106,Hendrixvirus,Siphoviridae,41468,Escherichia coli,"Enterobacteria phage HK106, complete genome"
NC_019769,Escherichia virus HK542,Hendrixvirus,Siphoviridae,38964,Escherichia coli,"Enterobacteria phage HK542, complete genome"
NC_019496,Clostridium phage phiCP26F,,Siphoviridae,39188,Clostridium perfringens,"Clostridium phage phiCP26F, complete genome"
NC_019500,Escherichia virus Bp7,Dhakavirus,Myoviridae,168066,Escherichia coli,"Enterobacteria phage Bp7, complete genome"
NC_019501,Enterobacteria phage IME10,Lederbergvirus,Podoviridae,39646,Escherichia coli,"Enterobacteria phage IME10, complete genome"
NC_019502,Bacillus phage phIS3501,,Siphoviridae,44401,Bacillus thuringiensis,"Bacillus phage phIS3501, complete genome"
NC_019503,Escherichia virus Ime09,Tequatrovirus,Myoviridae,166499,Escherichia coli,"Enterobacteria phage ime09, complete genome"
NC_019504,Erwinia phage vB_EamM-Y2,,Myoviridae,56621,Erwinia amylovora,"Erwinia phage vB_EamM-Y2, complete genome"
NC_019505,Escherichia phage wV7,Tequatrovirus,Myoviridae,166452,Escherichia coli,"Escherichia phage wV7, complete genome"
NC_019506,Clostridium phage phiCP13O,,Siphoviridae,38329,Clostridium perfringens,"Clostridium phage phiCP13O, complete genome"
NC_019507,Campylobacter virus CP21,Firehammervirus,Myoviridae,182833,Campylobacter sp.,"Campylobacter phage CP21, complete genome"
NC_019508,Clostridium phage phiCP34O,,Siphoviridae,38309,Clostridium perfringens,"Clostridium phage phiCP34O, complete genome"
NC_019509,Cronobacter virus Esp2949-1,,Siphoviridae,49116,Cronobacter sakazakii,"Cronobacter phage ESP2949-1, complete genome"
NC_019510,Erwinia phage vB_EamP-L1,Przondovirus,Podoviridae,39282,Erwinia amylovora,"Erwinia phage vB_EamP-L1, complete genome"
NC_019511,Staphylococcus virus SA11,Silviavirus,Herelleviridae,136326,Staphylococcus aureus,"Staphylococcus phage SA11, complete genome"
NC_019512,Helicobacter virus 1961P,Schmidvirus,Podoviridae,26836,Helicobacter pylori,"Helicobacter phage 1961P, complete genome"
NC_019513,Staphylococcus phage SMSAP5,Triavirus,Siphoviridae,45552,Staphylococcus aureus,"Staphylococcus phage SMSAP5, complete genome"
